ID,SLUG,MARKET_TYPE,TRANSACTION_TYPE,ESTATE_CATEGORY,USER_TYPE,PRICE,AREA,ROOMS_NUM,BUILD_YEAR,FLOOR_NUMBER,BUILDING_FLOORS_NUM,BUILDING_MATERIAL,BUILDING_OWNERSHIP,BUILDING_TYPE,CONSTRUCTION_STATUS,EXTRAS_TYPES,EQUIPMENT_TYPES,WINDOWS_TYPE,RENT,HEATING,SECURITY_TYPES,COUNTRY,PROVINCE,SUBREGION,CITY,DISTRICT,SUBDISTRICT,STREET,LATITUDE,LONGITUDE
63931796,mieszkanie6-pok-2ogrody-m-postojowe-ham20-80-cesja-ID4kfA0,primary,SELL,FLAT,agency,1037775.0,138.37,6,2023.0,ground_floor,2.0,silikat,full_ownership,block,to_completion,"garage, garden",,plastic,,boiler_room,"closed_area, entryphone",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Wojnów,,,51.09903,17.15891
63931778,wysokosc-sufitow-3-85m-5-pokoi-na-oporowie-ID4kfzI,primary,SELL,FLAT,agency,796100.0,76.0,5,2023.0,floor_3,3.0,other,full_ownership,block,,"balcony, basement, lift",,,,,entryphone,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Oporów,,,51.0934,16.9495
63931691,mieszkanie4-pok-2balkony-m-postojowe-ham20-80cesja-ID4kfyj,primary,SELL,FLAT,agency,616616.0,70.07,4,2023.0,floor_1,2.0,silikat,full_ownership,block,to_completion,"balcony, garage, two_storey",,plastic,,boiler_room,"closed_area, entryphone",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Psie Pole,,,51.14586,17.03559
63931565,bezposrednio-przy-rynku-lux-2-pokoje-ID4kfvh,secondary,SELL,FLAT,agency,950000.0,52.0,2,1950.0,floor_1,5.0,brick,full_ownership,tenement,ready_to_use,"basement, usable_room",furniture,,500.0,urban,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Rynek,,,51.109781,17.031776
63931495,5-pokojowe-mieszkanie-81m2-2-balkony-ID4kfw9,primary,SELL,FLAT,developer,931095.0,81.0,5,2023.0,floor_3,4.0,,full_ownership,,to_completion,"garage, balcony, lift",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Grabiszyn,,ul. Rymarska,51.077748052183,16.986704627567
63931276,ul-latawcowa-4pokoje-lokalizacja-balkon-piwnica-ID4kfrC,secondary,SELL,FLAT,agency,679000.0,79.45,4,1994.0,floor_6,7.0,brick,co_operative_ownership,block,,"balcony, basement, lift, separate_kitchen, usable_room",,,1100.0,urban,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Gądów Mały,,,51.1295861,16.963593
63931248,2-pokoje-49-m2-ogrodek-12-m2-parter-ID4kfra,primary,SELL,FLAT,agency,442221.0,49.3,2,2023.0,ground_floor,4.0,,full_ownership,block,to_completion,"garage, garden, lift",,plastic,490.0,boiler_room,entryphone,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Poświętne,,ul. Henryka Michała Kamieńskiego,51.1568406,17.0443512
63774763,kawalerki-inwestycyjne-wroclaw-centrum-bezposred-ID4jAJd,primary,SELL,FLAT,agency,965156.0,60.36,2,2023.0,floor_1,5.0,brick,full_ownership,tenement,to_completion,"air_conditioning, balcony, lift",,wooden,,urban,entryphone,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Stare Miasto,,ul. Hugona Kołłątaja,51.10098,17.03654
63931129,mieszanie-3-pokojowe-balkon4m2-ID4kfpf,primary,SELL,FLAT,agency,403474.0,47.19,3,2022.0,floor_1,3.0,silikat,full_ownership,block,to_completion,"balcony, garage, lift",,plastic,,urban,entryphone,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Krzyki,,,51.07855,17.05319
63931076,wykonczone-2pok-mieszkanie-na-kepie-mieszczanskie-ID4kfoo,secondary,SELL,FLAT,agency,1079000.0,54.0,2,2020.0,floor_3,7.0,,full_ownership,apartment,,"balcony, lift",furniture,,,urban,"closed_area, entryphone",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Stare Miasto,,ul. Mieszczańska,51.1187,17.0246
63930965,okolice-ul-chinskiej-inwestycja-piwnica-ID4kfmB,secondary,SELL,FLAT,agency,400000.0,47.0,2,1922.0,ground_floor,2.0,brick,full_ownership,tenement,,"basement, separate_kitchen, usable_room",,,450.0,gas,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Brochów,,ul. Chińska,51.05519,17.08572
63930821,komfortowe-2-pokoje-52m2-kurkowa-centrum-ID4kfkh,secondary,SELL,FLAT,agency,850000.0,52.0,2,2015.0,floor_7,8.0,silikat,full_ownership,apartment,ready_to_use,"balcony, lift",,,450.0,urban,monitoring,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Nadodrze,,ul. Kurkowa,51.1182724,17.0280453
63930549,funkcjonalne-2-pokoje-na-starym-miescie-ID4kffT,primary,SELL,FLAT,agency,646850.0,45.0,2,2023.0,floor_2,4.0,,full_ownership,tenement,to_completion,lift,,,600.0,urban,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Stare Miasto,,ul. Jęczmienna,51.1021355,17.0172707
63246666,gaj-borowska-m3-dla-inwestora-z-wiarygodnymnajemca-ID4hnlv,secondary,SELL,FLAT,agency,477000.0,43.7,2,1970.0,floor_2,4.0,brick,full_ownership,tenement,ready_to_use,"basement, separate_kitchen","dishwasher, fridge, furniture, oven, stove, tv, washing_machine",plastic,272.0,gas,entryphone,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Gaj,,ul. Borowska,51.0849971,17.0350367
63930316,okazja-4-pokoje-topowa-lokalizacja-ID4kfc8,secondary,SELL,FLAT,agency,799000.0,73.6,4,2015.0,floor_2,8.0,silikat,full_ownership,apartment,ready_to_use,"balcony, lift, separate_kitchen",,,800.0,urban,monitoring,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Nadodrze,,,51.121062,17.032279
63930297,wysokosc-sufitow-4-65m-3-pokoje-na-oporowie-ID4kfbP,primary,SELL,FLAT,agency,505460.0,50.8,3,2023.0,floor_3,3.0,silikat,full_ownership,block,to_completion,"balcony, basement, garage, lift, usable_room",,plastic,10.0,boiler_room,"anti_burglary_door, entryphone, monitoring",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Oporów,,,51.0934,16.9495
63009730,prestizowa-nieruchomosc-dla-wymagajacych-ID4gnHY,secondary,SELL,FLAT,agency,850000.0,45.0,2,2022.0,floor_5,5.0,,full_ownership,,,lift,furniture,aluminium,250.0,urban,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Stare Miasto,,pl. Jana Pawła II,51.1115432,17.0216484
63851884,rezerwacja-gotowe-2m-kuchnia-balkon-rezyd-ID4jUN6,secondary,SELL,FLAT,agency,750000.0,55.0,2,2010.0,floor_1,2.0,,full_ownership,apartment,ready_to_use,"balcony, separate_kitchen","dishwasher, fridge, furniture, oven, stove, tv, washing_machine",wooden,480.0,urban,"anti_burglary_door, closed_area, entryphone, roller_shutters",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Dąbie,,ul. Antoniego Wiwulskiego,51.101121,17.0825674
63782331,2-pokoje-po-remoncie-rozklad-nadodrze-ID4jCHh,secondary,SELL,FLAT,agency,479000.0,45.84,2,1910.0,floor_1,,,,tenement,,"balcony, basement",,plastic,195.0,gas,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Śródmieście,,,51.11324,17.08127
63930179,nowe-mieszkanie-w-swietnej-lokalizacji-0-podatku-ID4kf9W,primary,SELL,FLAT,agency,639370.0,69.58,3,2022.0,floor_2,4.0,,full_ownership,,to_completion,"balcony, garage",,plastic,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Kuźniki,,ul. Sarbinowska,51.12679,16.94518
63930177,nowe-mieszkanie-w-swietnej-lokalizacji-0-podatku-ID4kf9T,primary,SELL,FLAT,agency,513469.0,53.27,2,2022.0,floor_4,4.0,,full_ownership,,to_completion,"balcony, garage",,plastic,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Kuźniki,,ul. Sarbinowska,51.12679,16.94518
63930178,nowe-mieszkanie-w-swietnej-lokalizacji-0-podatku-ID4kf9U,primary,SELL,FLAT,agency,633294.0,67.95,3,2022.0,floor_1,4.0,,full_ownership,,to_completion,"balcony, garage",,plastic,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Kuźniki,,ul. Sarbinowska,51.12679,16.94518
63930175,nowe-mieszkanie-w-swietnej-lokalizacji-0-podatku-ID4kf9R,primary,SELL,FLAT,agency,478897.0,53.27,2,2022.0,ground_floor,4.0,,full_ownership,,to_completion,"balcony, garage",,plastic,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Kuźniki,,ul. Sarbinowska,51.12679,16.94518
63930167,4-pokoje-64-m2-ogrodek-24-m2-parter-ID4kf9J,primary,SELL,FLAT,agency,572329.0,64.67,4,2023.0,ground_floor,4.0,,full_ownership,block,to_completion,"garage, garden, lift",,plastic,640.0,boiler_room,entryphone,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Poświętne,,ul. Henryka Michała Kamieńskiego,51.1568406,17.0443512
63930165,4-pokoje-63-m2-2-balkony-iv-pietro-ID4kf9H,primary,SELL,FLAT,agency,556600.0,63.25,4,2023.0,floor_4,4.0,,full_ownership,block,to_completion,"balcony, garage, lift",,plastic,630.0,boiler_room,entryphone,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Poświętne,,ul. Henryka Michała Kamieńskiego,51.1568406,17.0443512
63929770,funkcjonalne-2-pokoje-na-starym-miescie-ID4kf3k,primary,SELL,FLAT,agency,663071.0,46.0,2,2023.0,floor_3,4.0,,full_ownership,tenement,to_completion,lift,,,600.0,urban,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Stare Miasto,,ul. Jęczmienna,51.1021355,17.0172707
63929766,loft-studio-w-browarach-wroclawskich-ID4kf3g,primary,SELL,FLAT,agency,468825.0,33.25,1,2021.0,floor_1,3.0,,full_ownership,apartment,to_completion,"balcony, lift",,,500.0,urban,monitoring,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Ołbin,,ul. Jedności Narodowej,51.1284178,17.0525787
63683200,inwestycja-balonowa-2-pokojowe-mieszkanie-ID4jcUo,primary,SELL,FLAT,developer,555350.0,48.73,2,2023.0,floor_2,2.0,breezeblock,,block,,"balcony, lift, usable_room",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Gądów Mały,,ul. Balonowa,51.12199,16.965487
63573840,raclawicka-platinum-mieszkanie-1-8-ID4iKsv,primary,SELL,FLAT,developer,559792.0,47.44,2,2024.0,floor_2,3.0,,full_ownership,apartment,to_completion,"balcony, garage, lift",,plastic,,,"anti_burglary_door, closed_area, entryphone, roller_shutters",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Grabiszynek,,ul. Racławicka,51.078465,16.987452
63929634,3-pokoje-2-piwnice-2-ogrodki-osobna-kuchnia-ID4kf18,secondary,SELL,FLAT,agency,629000.0,62.43,3,1936.0,floor_1,3.0,brick,full_ownership,tenement,ready_to_use,"basement, garden, separate_kitchen, usable_room","dishwasher, fridge, furniture, oven, stove, tv, washing_machine",plastic,326.0,gas,"anti_burglary_door, entryphone",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Śródmieście,,ul. gen. Józefa Sowińskiego,51.1128531,17.1027368
63929635,2-pokoje-osobna-kuchnia-balkon-ID4kf19,secondary,SELL,FLAT,agency,455000.0,49.27,2,2006.0,floor_1,8.0,,full_ownership,block,ready_to_use,"balcony, lift, separate_kitchen","dishwasher, fridge, furniture, oven, stove, tv, washing_machine",plastic,500.0,urban,"anti_burglary_door, entryphone",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Psie Pole,,ul. Litewska,51.1426156,17.1321267
63929628,2-pokoje-duzy-balkon-super-lokalizacja-ID4kf12,secondary,SELL,FLAT,agency,569000.0,50.7,2,2000.0,floor_6,5.0,,full_ownership,block,ready_to_use,"balcony, basement, lift, separate_kitchen, usable_room","dishwasher, fridge, furniture, oven, stove, tv, washing_machine",plastic,600.0,urban,"anti_burglary_door, closed_area, entryphone",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Śródmieście,,ul. Henryka Pobożnego,51.1206924,17.0383822
63929090,3-pokoje-za-mniej-niz-500-000-zl-ID4keSm,primary,SELL,FLAT,agency,499665.0,52.3,3,2023.0,floor_1,3.0,other,full_ownership,block,to_completion,"balcony, garage",,plastic,550.0,urban,"closed_area, entryphone, monitoring",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Oporów,,ul. Oporowska,51.0773177,16.9633676
63305013,gotowe-sw-katarzyna-balkon-bez-pcc-i-prowizji-ID4hCvB,primary,SELL,FLAT,agency,428342.0,55.27,3,2022.0,floor_2,2.0,,full_ownership,block,to_completion,"balcony, garage",,plastic,,gas,"closed_area, entryphone",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Krzyki,,,51.07855,17.05319
63022036,pawia-od-nowa-zabytkowy-folwark-wyjatkowe-wnetrza-ID4gqUs,primary,SELL,FLAT,developer,667703.0,69.88,4,2024.0,floor_1,,,,,,"garage, two_storey",,,,,"closed_area, entryphone",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Krzyki,,ul. Pawia,51.064816,17.038706
63021983,pawia-od-nowa-zabytkowy-folwark-wyjatkowe-wnetrza-ID4gqTB,primary,SELL,FLAT,developer,606184.0,55.49,1,2024.0,floor_1,1.0,,,,,garage,,,,,"closed_area, entryphone",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Krzyki,,ul. Pawia,51.064816,17.038706
63928566,2-pokoje-40m2-2-miejsca-postojowe-w-cenie-ID4keJU,primary,SELL,FLAT,agency,415023.0,38.6,2,2023.0,floor_1,4.0,,,,to_completion,"garden, terrace",,plastic,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Krzyki,,,51.05727,17.05216
63928555,kawalerka-srodmiescie-inwestycja-ID4keJJ,primary,SELL,FLAT,agency,501586.0,37.96,1,,floor_4,7.0,,,,,"balcony, garage, lift, terrace",,,,,monitoring,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Śródmieście,,ul. Jedności Narodowej,51.12773,17.05114
63928550,2-pokoje-srodmiescie-inwestycja-dla-pary-ID4keJE,primary,SELL,FLAT,agency,564186.0,45.56,2,,floor_2,7.0,,,,,"balcony, garage, lift",,,,,monitoring,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Śródmieście,,ul. Jedności Narodowej,51.12773,17.05114
63928523,kameralna-zabudowa-dla-rodziny-balkon-loggia-ID4keJd,primary,SELL,FLAT,agency,555750.0,58.5,3,2024.0,floor_1,3.0,,full_ownership,,to_completion,"balcony, garage, lift, separate_kitchen, terrace",,plastic,,,alarm,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Maślice,,,51.153057,16.92584
63928509,gotowe-stare-miasto-duzy-balkon-ID4keIZ,primary,SELL,FLAT,agency,550621.0,44.16,2,2022.0,floor_3,5.0,,full_ownership,,to_completion,"balcony, garage, lift, separate_kitchen",,plastic,400.0,urban,"alarm, closed_area, entryphone",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Szczepin,,ul. Gnieźnieńska,51.118546,17.01519
63928366,sloneczna-kawalerka-z-tarasem-stare-miasto-ID4keGG,primary,SELL,FLAT,agency,452480.0,28.3,1,2023.0,floor_1,4.0,,,,ready_to_use,"balcony, lift",,wooden,,urban,monitoring,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Stare Miasto,,ul. Komuny Paryskiej,51.10228,17.04386
63928362,wysoki-standard-centrum-sloneczne-mieszkanie-ID4keGC,primary,SELL,FLAT,agency,564200.0,45.5,2,2024.0,floor_2,7.0,,,,,,,plastic,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Ołbin,,ul. Jedności Narodowej,51.12386,17.04485
63928344,wykonczona-kawalerka-stare-miasto-dostepne-od-zara-ID4keGk,primary,SELL,FLAT,agency,436320.0,27.27,1,2023.0,floor_1,4.0,,,block,ready_to_use,"balcony, lift","dishwasher, fridge, furniture, oven, stove, washing_machine",wooden,,urban,monitoring,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Stare Miasto,,ul. Komuny Paryskiej,51.10228,17.04386
63928305,nowe-4-pok-mieszk-centrum-piekny-widok-odra-ID4keFH,secondary,SELL,FLAT,agency,953040.0,72.2,4,2023.0,floor_7,7.0,,,,,,,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Śródmieście,,ul. Jedności Narodowej,51.10339,17.05906
63928302,4-pok-mieszk-centrum-odra-2-balkony-garderoba-ID4keFE,secondary,SELL,FLAT,agency,1124500.0,86.5,4,2023.0,floor_5,7.0,,,,,,,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Śródmieście,,ul. Jedności Narodowej,51.13098,17.01512
63928299,3-pokoje-srodmiescie-zielone-tereny-ID4keFB,primary,SELL,FLAT,agency,824186.0,63.46,3,,floor_2,7.0,,,,,"balcony, garage, lift",,,,,monitoring,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Śródmieście,,ul. Jedności Narodowej,51.12773,17.05114
63928298,mieszkanie-gotowe-3-pokoje-plus-miejsce-postojowe-ID4keFA,primary,SELL,FLAT,agency,509150.0,53.76,3,2023.0,floor_2,4.0,,,,to_completion,"garden, terrace",,plastic,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Krzyki,,,51.05727,17.05216
63928294,3-pokoje-srodmiescie-zielone-otoczenie-ID4keFv,primary,SELL,FLAT,agency,830786.0,66.96,3,,floor_1,7.0,,,,,"balcony, garage, lift",,,,,monitoring,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Śródmieście,,ul. Jedności Narodowej,51.12773,17.05114
63928292,2-pokoje-srodmiescie-zielona-okolica-ID4keFu,primary,SELL,FLAT,agency,653466.0,52.76,2,,floor_1,7.0,,,,,"balcony, garage, lift, terrace",,,,,monitoring,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Śródmieście,,ul. Jedności Narodowej,51.12773,17.05114
63928248,gotowe-rabat-mozna-obejrzec-media-miejskie-ID4keEM,primary,SELL,FLAT,agency,508204.0,38.33,2,2022.0,floor_5,9.0,,full_ownership,block,to_completion,"balcony, garage, lift",,,,urban,monitoring,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Szczepin,,ul. Długa,51.1265979,16.99496444
63928031,2-pokojezadbaneumeblowanerozkladowe-ID4keBh,secondary,SELL,FLAT,agency,459000.0,48.0,2,2007.0,floor_1,2.0,,full_ownership,,ready_to_use,basement,"fridge, furniture, oven, stove, washing_machine",plastic,300.0,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Psie Pole,,ul. Miłostowska,51.14456,17.11989
63927995,2-pokoje-nadodrze-wysokie-sufity-ID4keAH,secondary,SELL,FLAT,agency,385000.0,41.55,2,1930.0,floor_2,5.0,,full_ownership,tenement,ready_to_use,basement,"fridge, furniture, oven, stove",plastic,250.0,gas,entryphone,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Śródmieście,,ul. Bolesława Chrobrego,51.12279,17.03468
63927987,funkcjonalne-studiona-starym-miescie-ID4keAz,primary,SELL,FLAT,agency,434980.0,30.0,1,2023.0,floor_2,4.0,,full_ownership,tenement,to_completion,lift,,,500.0,urban,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Stare Miasto,,ul. Jęczmienna,51.1021355,17.0172707
63927963,funkcjonalne-studio-z-antresola-na-starym-miescie-ID4keAb,primary,SELL,FLAT,agency,506399.0,38.0,1,2023.0,ground_floor,4.0,,full_ownership,tenement,to_completion,lift,,,600.0,urban,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Stare Miasto,,ul. Jęczmienna,51.1021355,17.0172707
63927950,ladne-2-pok-rozklad-po-remoncie-krzyki-blisko-ue-ID4kezY,secondary,SELL,FLAT,agency,460000.0,38.4,2,1985.0,floor_5,10.0,,,block,,"basement, lift, separate_kitchen",,plastic,450.0,urban,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Krzyki,,,51.07855,17.05319
63927869,wysoka-jakoscpiekne-osiedlenajlepszy-uklad-ID4keyF,primary,SELL,FLAT,agency,442221.0,49.3,2,2021.0,ground_floor,4.0,breezeblock,,block,to_completion,"garage, lift",,,220.0,urban,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,,,,51.10306,17.03078
63927863,rabat-mozliwosc-zrobienia-2-pokoi-media-miejskie-ID4keyz,primary,SELL,FLAT,agency,399000.0,29.78,1,2023.0,ground_floor,9.0,,,block,to_completion,"garage, lift",,,,urban,monitoring,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Szczepin,,ul. Długa,51.1241629,17.0104956
63927846,przestronne-rozkladowe-ladne-2-pok-przy-rynku-ID4keyi,secondary,SELL,FLAT,agency,730000.0,56.0,2,1900.0,ground_floor,4.0,brick,full_ownership,tenement,,"basement, separate_kitchen",furniture,wooden,550.0,urban,"anti_burglary_door, entryphone",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Stare Miasto,,rynek Rynek,51.1106992,17.0323662
63927812,hit-3pok-lipa-piotrowska-2-ogrodki-2-x-garaz-ID4kexK,secondary,SELL,FLAT,agency,598999.0,54.21,3,2006.0,ground_floor,2.0,,,block,ready_to_use,garage,,,450.0,gas,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,,,,51.10195,17.03667
63927779,rynek-2pok-krupnicza-ID4kexd,secondary,SELL,FLAT,agency,730000.0,57.0,3,,ground_floor,5.0,,,tenement,ready_to_use,separate_kitchen,furniture,,,urban,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Stare Miasto,,,51.10874,17.01434
63927631,okolice-ul-cynamonowej-nowe2022-garaz-balkon-ID4keuP,secondary,SELL,FLAT,agency,438000.0,57.42,3,2022.0,floor_1,4.0,silikat,full_ownership,apartment,,"balcony, garage, lift",,,140.0,gas,monitoring,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Lipa Piotrowska,,,51.1759268,16.9974651
63927630,ul-kopycinskiego-nowe2021-garaz-bez-pcc-ID4keuO,secondary,SELL,FLAT,agency,559000.0,45.0,2,2021.0,floor_3,4.0,silikat,full_ownership,apartment,,"balcony, garage, lift",,,442.0,urban,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Jagodno,,Adama Kopycińskiego,51.05836,17.06028
63927621,okolice-ul-spizowej-balkon-dwustronne-ochrona-ID4keuF,secondary,SELL,FLAT,agency,869900.0,79.0,4,2008.0,floor_6,7.0,silikat,full_ownership,apartment,ready_to_use,"balcony, lift, separate_kitchen",,,619.0,urban,monitoring,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Grabiszyn,,ul. Spiżowa,51.13305,16.91019
63927596,nowe-3-pokojowe-mieszkanie-w-centrum-miasta-ID4keug,secondary,SELL,FLAT,agency,786160.0,63.4,3,,floor_1,7.0,,,,,,,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Śródmieście,,ul. Jedności Narodowej,51.08959,17.03709
63927593,nowe-4-pok-mieszkanie-w-centrum-miasta-ID4keud,secondary,SELL,FLAT,agency,855600.0,71.3,4,2023.0,floor_1,7.0,,,,,,,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Śródmieście,,ul. Jedności Narodowej,51.08959,17.05906
63927589,nowe-3-pokojowe-mieszk-w-centrum-z-super-widokiem-ID4keu9,secondary,SELL,FLAT,agency,933240.0,70.7,3,2023.0,floor_6,7.0,,,,,,,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Śródmieście,,ul. Jedności Narodowej,51.13098,17.05906
63927586,nowe-2-pokojowe-mieszkanie-w-centrum-miasta-ID4keu6,secondary,SELL,FLAT,agency,553040.0,44.6,2,2023.0,floor_2,7.0,,,,,,,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Śródmieście,,ul. Jedności Narodowej,51.15855,17.08103
63927584,nowe-1-pokojowe-mieszkanie-w-centrum-miasta-ID4keu4,secondary,SELL,FLAT,agency,501600.0,38.0,1,2023.0,floor_4,7.0,,,,,,,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Śródmieście,,ul. Jedności Narodowej,51.11944,17.02109
63927576,kawalerka-wroclaw-olbin-inwestycja-ID4ketV,primary,SELL,FLAT,agency,590662.0,42.04,2,2024.0,floor_1,5.0,,,block,to_completion,"garage, lift",,,,urban,monitoring,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Ołbin,,ul. Stefana Żeromskiego,51.121741,17.0469857
63927485,nowe-mieszkanie-3-pokojowe-z-balkonem-gotowe-ID4kest,primary,SELL,FLAT,agency,626560.0,64.0,3,2022.0,floor_1,2.0,,,,,"balcony, garage, lift, terrace",,plastic,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Swojczyce,,ul. Miłoszycka,51.117222,17.12535
63927406,nowa-cena-nowe-4-pokojowe-z-duza-piwnica-ID4kerc,secondary,SELL,FLAT,agency,624700.0,73.0,4,1935.0,floor_2,3.0,brick,full_ownership,tenement,ready_to_use,"basement, garage","dishwasher, fridge, furniture, oven, stove",plastic,381.0,gas,entryphone,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Psie Pole,,ul. Maurycego Mochnackiego,51.14252,17.03776
63927404,inwestycyjne-4-pokoje-z-balkonem-pod-najem-ID4kera,secondary,SELL,FLAT,agency,699000.0,64.26,4,1900.0,floor_1,4.0,brick,full_ownership,tenement,ready_to_use,"balcony, basement","dishwasher, fridge, furniture, oven, stove, washing_machine",plastic,243.0,electrical,entryphone,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Nadodrze,,,51.12134,17.03227
63927400,mieszkanie-na-start-l-zerniki-l-46-mkw-ID4ker6,primary,SELL,FLAT,agency,503513.0,46.94,2,,floor_2,2.0,,,,,,,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Żerniki,,,51.12024,16.92137
63927398,4-pokoje-jagodno-balkon-dla-rodziny-ID4ker4,primary,SELL,FLAT,agency,624051.0,62.78,4,,floor_2,4.0,,,,,"balcony, garage, lift, terrace",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Krzyki,,ul. Buforowa,51.05761,17.05705
63927396,4-pokoje-z-tarasem-jagodno-inwestycja-ID4ker2,primary,SELL,FLAT,agency,776475.0,76.94,4,,floor_4,4.0,,,,,"balcony, garage, lift, terrace",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Krzyki,,ul. Buforowa,51.05761,17.05705
63927394,4-pokoje-jagodno-inwestycja-dla-rodziny-ID4ker0,primary,SELL,FLAT,agency,617302.0,61.79,4,,floor_1,4.0,,,,,"balcony, garage, lift, terrace",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Krzyki,,ul. Buforowa,51.05761,17.05705
63927391,2-pokoje-jagodno-2-balkony-spokojna-okolica-ID4keqX,primary,SELL,FLAT,agency,533902.0,54.54,2,,floor_1,4.0,,,,,"balcony, garage, lift, terrace",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Krzyki,,ul. Buforowa,51.05761,17.05705
63927371,3-pokoje-centrum-park-inwestycja-ID4keqD,primary,SELL,FLAT,agency,703240.0,49.76,3,,floor_4,6.0,,,,,"balcony, garage, lift, terrace",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Śródmieście,,ul. Mieszczańska,51.11857,17.02467
